source,target,value,naturalCourt,type
92,103,15.097116,1507,CL
92,104,14.921403,1507,CL
95,98,11.581166,1507,CL
95,92,-3.617707,1507,CL
95,99,11.179724,1507,CL
95,100,-1.621967,1507,CL
95,101,-8.284879,1507,CL
95,102,12.809324,1507,CL
95,103,-2.720739,1507,CL
95,104,-2.986104,1507,CL
99,98,3.227306,1507,CL
99,92,-8.856444,1507,CL
99,95,6.986220,1507,CL
99,100,24.560727,1507,CL
99,101,4.839398,1507,CL
99,102,12.253924,1507,CL
99,103,-11.734522,1507,CL
99,104,11.001544,1507,CL
100,98,0.449796,1507,CL
100,92,12.345068,1507,CL
100,95,-2.284142,1507,CL
100,99,8.216536,1507,CL
100,101,3.971322,1507,CL
100,102,-1.366771,1507,CL
100,103,2.334160,1507,CL
100,104,2.663556,1507,CL
101,98,-0.692918,1507,CL
101,92,-0.197377,1507,CL
101,95,-12.119647,1507,CL
101,99,4.312229,1507,CL
101,100,5.943183,1507,CL
101,102,14.335186,1507,CL
101,103,-11.072100,1507,CL
101,104,-2.658058,1507,CL
102,98,-24.853733,1507,CL
102,92,6.094936,1507,CL
102,95,27.384362,1507,CL
102,99,31.066807,1507,CL
102,100,3.304267,1507,CL
102,101,29.417716,1507,CL
102,103,23.449376,1507,CL
102,104,37.693074,1507,CL
103,98,4.103629,1507,CL
103,92,15.616900,1507,CL
103,95,-5.074567,1507,CL
103,99,-11.566602,1507,CL
103,100,3.233468,1507,CL
103,101,-9.664319,1507,CL
103,102,13.372132,1507,CL
103,104,-2.661740,1507,CL
104,98,-5.512037,1507,CL
104,92,6.018669,1507,CL
104,95,-3.718523,1507,CL
104,99,9.228946,1507,CL
104,100,-3.954533,1507,CL
104,101,-2.301991,1507,CL
104,102,11.119350,1507,CL
104,103,-3.530648,1507,CL
98,92,36.021790,1507,nonCL
98,95,-0.538857,1507,nonCL
98,99,-15.534851,1507,nonCL
98,100,24.944954,1507,nonCL
98,101,19.614430,1507,nonCL
98,102,6.919524,1507,nonCL
98,103,12.770468,1507,nonCL
98,104,1.421619,1507,nonCL
92,98,30.304918,1507,nonCL
92,95,14.707674,1507,nonCL
92,99,-2.693510,1507,nonCL
92,100,7.106901,1507,nonCL
92,101,-4.617754,1507,nonCL
92,102,-8.709681,1507,nonCL
92,103,23.216565,1507,nonCL
92,104,11.376784,1507,nonCL
95,98,-1.465581,1507,nonCL
95,92,10.339137,1507,nonCL
95,99,17.992236,1507,nonCL
95,100,16.220638,1507,nonCL
95,101,-1.645870,1507,nonCL
95,102,17.224620,1507,nonCL
95,103,-3.731058,1507,nonCL
95,104,-15.273720,1507,nonCL
99,98,-13.035934,1507,nonCL
99,92,6.049402,1507,nonCL
99,95,17.833411,1507,nonCL
99,100,9.115717,1507,nonCL
99,101,21.101978,1507,nonCL
99,102,5.114893,1507,nonCL
99,103,-9.775329,1507,nonCL
99,104,19.951365,1507,nonCL
100,98,14.586092,1507,nonCL
100,92,5.116905,1507,nonCL
100,95,13.900934,1507,nonCL
100,99,13.305598,1507,nonCL
100,101,-7.605722,1507,nonCL
100,102,-1.439695,1507,nonCL
100,103,6.660872,1507,nonCL
100,104,3.868809,1507,nonCL
101,98,16.512011,1507,nonCL
101,92,-9.965598,1507,nonCL
101,95,-2.349026,1507,nonCL
101,99,18.058159,1507,nonCL
101,100,-10.739125,1507,nonCL
101,102,11.267228,1507,nonCL
101,103,10.027136,1507,nonCL
101,104,-1.309473,1507,nonCL
102,98,5.348308,1507,nonCL
102,92,-2.496991,1507,nonCL
102,95,24.477804,1507,nonCL
102,99,7.009427,1507,nonCL
102,100,5.623551,1507,nonCL
102,101,19.739187,1507,nonCL
102,103,18.302225,1507,nonCL
102,104,31.459313,1507,nonCL
103,98,7.005465,1507,nonCL
103,92,15.580726,1507,nonCL
103,95,1.871401,1507,nonCL
103,99,0.228140,1507,nonCL
103,100,10.913801,1507,nonCL
103,101,12.236994,1507,nonCL
103,102,8.084604,1507,nonCL
103,104,7.187900,1507,nonCL
104,98,-6.370651,1507,nonCL
104,92,9.263989,1507,nonCL
104,95,-16.350466,1507,nonCL
104,99,16.946804,1507,nonCL
104,100,10.554516,1507,nonCL
104,101,1.036034,1507,nonCL
104,102,25.925281,1507,nonCL
104,103,2.849582,1507,nonCL
98,92,29.976847,1601,CL
98,95,0.957986,1601,CL
98,100,29.117296,1601,CL
98,101,2.856140,1601,CL
98,102,-14.501401,1601,CL
98,103,-14.707146,1601,CL
98,104,13.935343,1601,CL
98,105,-3.435049,1601,CL
92,98,30.868153,1601,CL
92,95,-2.997282,1601,CL
92,100,2.316133,1601,CL
92,101,2.869403,1601,CL
92,102,-13.370770,1601,CL
92,103,23.968227,1601,CL
92,104,-5.941480,1601,CL
92,105,-3.596720,1601,CL
95,98,-4.531720,1601,CL
95,92,-7.528943,1601,CL
95,100,10.814310,1601,CL
95,101,-1.603027,1601,CL
95,102,25.603251,1601,CL
95,103,-4.357155,1601,CL
95,104,0.797146,1601,CL
95,105,-1.731411,1601,CL
100,98,27.209957,1601,CL
100,92,6.915918,1601,CL
100,95,15.416227,1601,CL
100,101,8.095431,1601,CL
100,102,0.690121,1601,CL
100,103,10.514657,1601,CL
100,104,-15.060989,1601,CL
100,105,-6.898159,1601,CL
101,98,1.177412,1601,CL
101,92,4.392648,1601,CL
101,95,1.927286,1601,CL
101,100,7.062027,1601,CL
101,102,11.314362,1601,CL
101,103,-14.695013,1601,CL
101,104,19.426677,1601,CL
101,105,-16.669362,1601,CL
102,98,-9.844707,1601,CL
102,92,-10.332298,1601,CL
102,95,39.197657,1601,CL
102,100,0.254305,1601,CL
102,101,18.024618,1601,CL
102,103,1.833340,1601,CL
102,104,10.291798,1601,CL
102,105,21.101481,1601,CL
103,98,-14.285260,1601,CL
103,92,23.051253,1601,CL
103,95,-7.460915,1601,CL
103,100,16.226369,1601,CL
103,101,-15.288120,1601,CL
103,102,-10.086799,1601,CL
103,104,13.749660,1601,CL
103,105,6.553808,1601,CL
104,98,5.815848,1601,CL
104,92,-9.100873,1601,CL
104,95,0.916835,1601,CL
104,100,-10.377718,1601,CL
104,101,11.112319,1601,CL
104,102,6.454124,1601,CL
104,103,10.666810,1601,CL
104,105,9.754001,1601,CL
105,98,-3.362802,1601,CL
105,92,-6.715269,1601,CL
105,95,2.520284,1601,CL
105,100,-6.468887,1601,CL
105,101,-15.794724,1601,CL
105,102,17.244690,1601,CL
105,103,1.207536,1601,CL
105,104,16.872598,1601,CL
102,92,-18.384444,1601,nonCL
102,95,19.545098,1601,nonCL
102,98,8.156683,1601,nonCL
102,100,6.703747,1601,nonCL
102,101,32.892586,1601,nonCL
102,103,-28.595471,1601,nonCL
102,104,17.636042,1601,nonCL
102,105,25.971400,1601,nonCL
92,102,-15.305100,1601,nonCL
92,95,10.055396,1601,nonCL
92,98,27.145953,1601,nonCL
92,100,13.466860,1601,nonCL
92,101,1.877511,1601,nonCL
92,103,-15.205244,1601,nonCL
92,104,22.767016,1601,nonCL
92,105,11.885941,1601,nonCL
95,102,4.438087,1601,nonCL
95,92,5.669078,1601,nonCL
95,98,-14.736659,1601,nonCL
95,100,-4.375070,1601,nonCL
95,101,3.985669,1601,nonCL
95,103,9.385363,1601,nonCL
95,104,-4.792419,1601,nonCL
95,105,-3.857198,1601,nonCL
98,102,6.444947,1601,nonCL
98,92,25.978817,1601,nonCL
98,95,-16.564394,1601,nonCL
98,100,-6.339711,1601,nonCL
98,101,-8.233793,1601,nonCL
98,103,18.120257,1601,nonCL
98,104,-25.593575,1601,nonCL
98,105,-11.428030,1601,nonCL
100,102,8.494531,1601,nonCL
100,92,7.463412,1601,nonCL
100,95,-5.024539,1601,nonCL
100,98,5.837253,1601,nonCL
100,101,-0.513941,1601,nonCL
100,103,5.327541,1601,nonCL
100,104,-2.482569,1601,nonCL
100,105,-8.384092,1601,nonCL
101,102,9.036264,1601,nonCL
101,92,-4.344930,1601,nonCL
101,95,1.182028,1601,nonCL
101,98,5.555191,1601,nonCL
101,100,9.305577,1601,nonCL
101,103,-0.542496,1601,nonCL
101,104,2.354215,1601,nonCL
101,105,2.574008,1601,nonCL
103,102,-27.673459,1601,nonCL
103,92,-16.124423,1601,nonCL
103,95,19.221414,1601,nonCL
103,98,19.326907,1601,nonCL
103,100,17.740249,1601,nonCL
103,101,26.923827,1601,nonCL
103,104,16.804073,1601,nonCL
103,105,23.633361,1601,nonCL
104,102,13.469375,1601,nonCL
104,92,15.910442,1601,nonCL
104,95,-9.197830,1601,nonCL
104,98,-18.029414,1601,nonCL
104,100,-4.359807,1601,nonCL
104,101,5.547761,1601,nonCL
104,103,12.700398,1601,nonCL
104,105,-3.308984,1601,nonCL
105,102,14.604183,1601,nonCL
105,92,6.116711,1601,nonCL
105,95,-5.593393,1601,nonCL
105,98,0.213167,1601,nonCL
105,100,-15.471064,1601,nonCL
105,101,6.324031,1601,nonCL
105,103,9.812594,1601,nonCL
105,104,-2.710171,1601,nonCL
102,92,-3.891142,1602,CL
102,95,37.050897,1602,CL
102,98,-4.044169,1602,CL
102,100,16.040889,1602,CL
102,103,17.993581,1602,CL
102,104,6.298204,1602,CL
102,105,7.527635,1602,CL
92,102,1.484582,1602,CL
92,95,0.984759,1602,CL
92,98,43.155026,1602,CL
92,100,17.769062,1602,CL
92,103,16.019950,1602,CL
92,104,-4.717156,1602,CL
92,105,-3.585610,1602,CL
95,102,37.404158,1602,CL
95,92,-2.967275,1602,CL
95,98,-2.563347,1602,CL
95,100,15.998712,1602,CL
95,103,17.464766,1602,CL
95,104,6.805121,1602,CL
95,105,4.918692,1602,CL
98,102,1.027817,1602,CL
98,92,42.718921,1602,CL
98,95,1.225257,1602,CL
98,100,17.141875,1602,CL
98,103,16.001187,1602,CL
98,104,-4.079463,1602,CL
98,105,-5.200069,1602,CL
100,102,17.777738,1602,CL
100,92,20.641377,1602,CL
100,95,18.046577,1602,CL
100,98,22.460171,1602,CL
100,103,-30.083455,1602,CL
100,104,-1.325639,1602,CL
100,105,-0.927591,1602,CL
103,102,19.208788,1602,CL
103,92,18.948275,1602,CL
103,95,19.548102,1602,CL
103,98,17.184324,1602,CL
103,100,-30.127558,1602,CL
103,104,2.111876,1602,CL
103,105,2.646135,1602,CL
104,102,10.427400,1602,CL
104,92,-4.232406,1602,CL
104,95,11.895766,1602,CL
104,98,-5.002482,1602,CL
104,100,1.013022,1602,CL
104,103,-1.121431,1602,CL
104,105,75.159652,1602,CL
105,102,12.450879,1602,CL
105,92,-6.588808,1602,CL
105,95,11.002629,1602,CL
105,98,-5.577777,1602,CL
105,100,1.903046,1602,CL
105,103,-1.290632,1602,CL
105,104,74.661397,1602,CL
102,92,-2.945314,1602,nonCL
102,95,39.372603,1602,nonCL
102,98,-0.530799,1602,nonCL
102,100,10.993850,1602,nonCL
102,103,9.410246,1602,nonCL
102,104,-13.913814,1602,nonCL
102,105,17.221267,1602,nonCL
92,102,3.179382,1602,nonCL
92,95,4.211204,1602,nonCL
92,98,67.471175,1602,nonCL
92,100,10.551396,1602,nonCL
92,103,26.381013,1602,nonCL
92,104,2.244315,1602,nonCL
92,105,-6.810446,1602,nonCL
95,102,40.718626,1602,nonCL
95,92,-1.492267,1602,nonCL
95,98,-2.452032,1602,nonCL
95,100,13.042129,1602,nonCL
95,103,7.179526,1602,nonCL
95,104,-13.051122,1602,nonCL
95,105,16.178287,1602,nonCL
98,102,3.117776,1602,nonCL
98,92,66.126984,1602,nonCL
98,95,4.144297,1602,nonCL
98,100,12.094076,1602,nonCL
98,103,23.536771,1602,nonCL
98,104,3.969085,1602,nonCL
98,105,-7.174624,1602,nonCL
100,102,9.277857,1602,nonCL
100,92,1.495858,1602,nonCL
100,95,8.859009,1602,nonCL
100,98,1.274288,1602,nonCL
100,103,11.432196,1602,nonCL
100,104,13.384940,1602,nonCL
100,105,-5.835111,1602,nonCL
103,102,6.971926,1602,nonCL
103,92,23.353727,1602,nonCL
103,95,5.308000,1602,nonCL
103,98,22.049967,1602,nonCL
103,100,12.566536,1602,nonCL
103,104,5.986699,1602,nonCL
103,105,-7.301949,1602,nonCL
104,102,-2.299380,1602,nonCL
104,92,0.024889,1602,nonCL
104,95,2.788758,1602,nonCL
104,98,-1.289654,1602,nonCL
104,100,18.269043,1602,nonCL
104,103,8.431051,1602,nonCL
104,105,36.271533,1602,nonCL
105,102,29.318646,1602,nonCL
105,92,-3.801082,1602,nonCL
105,95,30.417767,1602,nonCL
105,98,-4.427122,1602,nonCL
105,100,9.346743,1602,nonCL
105,103,6.173653,1602,nonCL
105,104,37.125891,1602,nonCL
98,92,44.791336,1603,CL
98,95,-8.488153,1603,CL
98,100,21.099385,1603,CL
98,102,-23.836652,1603,CL
98,103,35.940399,1603,CL
98,104,22.153137,1603,CL
98,105,13.210275,1603,CL
98,106,-7.745760,1603,CL
92,98,38.575263,1603,CL
92,95,10.547112,1603,CL
92,100,3.944685,1603,CL
92,102,-11.674185,1603,CL
92,103,-5.453978,1603,CL
92,104,-18.233111,1603,CL
92,105,0.856681,1603,CL
92,106,11.121424,1603,CL
95,98,-12.913441,1603,CL
95,92,13.674070,1603,CL
95,100,10.391117,1603,CL
95,102,9.266123,1603,CL
95,103,3.779537,1603,CL
95,104,15.065790,1603,CL
95,105,-6.299685,1603,CL
95,106,-9.658535,1603,CL
100,98,5.193230,1603,CL
100,92,10.616895,1603,CL
100,95,5.872514,1603,CL
100,102,13.079667,1603,CL
100,103,4.302426,1603,CL
100,104,-9.022833,1603,CL
100,105,-11.827842,1603,CL
100,106,-4.735622,1603,CL
102,98,-16.280586,1603,CL
102,92,-0.716999,1603,CL
102,95,14.222029,1603,CL
102,100,17.263728,1603,CL
102,103,19.769400,1603,CL
102,104,10.976746,1603,CL
102,105,16.084854,1603,CL
102,106,19.198014,1603,CL
103,98,12.223536,1603,CL
103,92,-1.565017,1603,CL
103,95,-6.249017,1603,CL
103,100,3.326967,1603,CL
103,102,7.643197,1603,CL
103,104,-1.954735,1603,CL
103,105,-4.015132,1603,CL
103,106,1.610346,1603,CL
104,98,5.455991,1603,CL
104,92,-10.891937,1603,CL
104,95,14.306070,1603,CL
104,100,-10.617113,1603,CL
104,102,6.235999,1603,CL
104,103,0.561177,1603,CL
104,105,19.176131,1603,CL
104,106,-1.106195,1603,CL
105,98,-1.321324,1603,CL
105,92,2.278025,1603,CL
105,95,-5.954202,1603,CL
105,100,-10.306116,1603,CL
105,102,8.404285,1603,CL
105,103,-11.060857,1603,CL
105,104,14.703072,1603,CL
105,106,17.382375,1603,CL
106,98,-7.799293,1603,CL
106,92,12.361914,1603,CL
106,95,-9.281098,1603,CL
106,100,-5.435632,1603,CL
106,102,9.834840,1603,CL
106,103,-4.287870,1603,CL
106,104,1.767503,1603,CL
106,105,15.352884,1603,CL
98,92,46.526565,1603,nonCL
98,95,13.841299,1603,nonCL
98,100,15.334008,1603,nonCL
98,102,-8.323725,1603,nonCL
98,103,16.127136,1603,nonCL
98,104,-9.764349,1603,nonCL
98,105,-2.824588,1603,nonCL
98,106,1.281355,1603,nonCL
92,98,33.799600,1603,nonCL
92,95,-7.203581,1603,nonCL
92,100,9.035903,1603,nonCL
92,102,0.967233,1603,nonCL
92,103,-7.740743,1603,nonCL
92,104,-3.620847,1603,nonCL
92,105,-1.165745,1603,nonCL
92,106,3.186577,1603,nonCL
95,98,6.443327,1603,nonCL
95,92,-10.971027,1603,nonCL
95,100,-7.972686,1603,nonCL
95,102,6.120769,1603,nonCL
95,103,9.461237,1603,nonCL
95,104,20.219905,1603,nonCL
95,105,-20.465144,1603,nonCL
95,106,16.413830,1603,nonCL
100,98,14.942339,1603,nonCL
100,92,9.395937,1603,nonCL
100,95,-6.315794,1603,nonCL
100,102,-18.725042,1603,nonCL
100,103,13.577525,1603,nonCL
100,104,21.533690,1603,nonCL
100,105,3.708302,1603,nonCL
100,106,11.804095,1603,nonCL
102,98,-7.384851,1603,nonCL
102,92,6.549208,1603,nonCL
102,95,2.999056,1603,nonCL
102,100,-16.979621,1603,nonCL
102,103,17.372190,1603,nonCL
102,104,11.528347,1603,nonCL
102,105,16.697147,1603,nonCL
102,106,7.890064,1603,nonCL
103,98,13.366598,1603,nonCL
103,92,-1.200948,1603,nonCL
103,95,5.914387,1603,nonCL
103,100,9.818669,1603,nonCL
103,102,16.615990,1603,nonCL
103,104,1.532069,1603,nonCL
103,105,0.699932,1603,nonCL
103,106,-14.069813,1603,nonCL
104,98,-15.131383,1603,nonCL
104,92,0.842822,1603,nonCL
104,95,18.313198,1603,nonCL
104,100,22.745346,1603,nonCL
104,102,11.562493,1603,nonCL
104,103,-1.409387,1603,nonCL
104,105,18.238502,1603,nonCL
104,106,-7.819324,1603,nonCL
105,98,-6.681050,1603,nonCL
105,92,-2.212645,1603,nonCL
105,95,-17.598223,1603,nonCL
105,100,3.614927,1603,nonCL
105,102,14.566648,1603,nonCL
105,103,-1.043005,1603,nonCL
105,104,15.794217,1603,nonCL
105,106,26.795680,1603,nonCL
106,98,-1.785925,1603,nonCL
106,92,6.980384,1603,nonCL
106,95,9.826265,1603,nonCL
106,100,7.793461,1603,nonCL
106,102,11.618232,1603,nonCL
106,103,-21.718651,1603,nonCL
106,104,-7.690552,1603,nonCL
106,105,32.735676,1603,nonCL
98,95,5.283510,1604,CL
98,100,49.488716,1604,CL
98,102,-9.864188,1604,CL
98,103,33.588236,1604,CL
98,104,0.307642,1604,CL
98,105,-2.022390,1604,CL
98,106,-7.355182,1604,CL
98,107,2.228651,1604,CL
95,98,1.355634,1604,CL
95,100,0.352092,1604,CL
95,102,-6.541119,1604,CL
95,103,4.059709,1604,CL
95,104,-24.295249,1604,CL
95,105,19.165631,1604,CL
95,106,-3.677375,1604,CL
95,107,19.030144,1604,CL
100,98,36.302249,1604,CL
100,95,-0.374454,1604,CL
100,102,-7.003164,1604,CL
100,103,-8.260539,1604,CL
100,104,10.949549,1604,CL
100,105,11.130198,1604,CL
100,106,10.683739,1604,CL
100,107,4.174461,1604,CL
102,98,-10.265000,1604,CL
102,95,-1.177282,1604,CL
102,100,-3.801038,1604,CL
102,103,7.010835,1604,CL
102,104,11.151841,1604,CL
102,105,25.442855,1604,CL
102,106,31.299216,1604,CL
102,107,17.319512,1604,CL
103,98,33.409844,1604,CL
103,95,16.754523,1604,CL
103,100,-11.731565,1604,CL
103,102,-3.710527,1604,CL
103,104,3.506768,1604,CL
103,105,-10.478258,1604,CL
103,106,12.533981,1604,CL
103,107,-11.951345,1604,CL
104,98,-0.752684,1604,CL
104,95,-10.999792,1604,CL
104,100,10.037943,1604,CL
104,102,-7.785539,1604,CL
104,103,0.356166,1604,CL
104,105,0.996561,1604,CL
104,106,11.421338,1604,CL
104,107,18.754300,1604,CL
105,98,-4.514721,1604,CL
105,95,27.250536,1604,CL
105,100,7.788199,1604,CL
105,102,18.708062,1604,CL
105,103,-10.282180,1604,CL
105,104,2.447444,1604,CL
105,106,-1.970237,1604,CL
105,107,-11.545550,1604,CL
106,98,-7.815669,1604,CL
106,95,-3.008085,1604,CL
106,100,6.616481,1604,CL
106,102,14.337458,1604,CL
106,103,10.914614,1604,CL
106,104,5.713762,1604,CL
106,105,1.093012,1604,CL
106,107,-6.319639,1604,CL
107,98,-2.214067,1604,CL
107,95,29.058223,1604,CL
107,100,4.005578,1604,CL
107,102,28.727510,1604,CL
107,103,-9.274061,1604,CL
107,104,29.884394,1604,CL
107,105,-17.009057,1604,CL
107,106,-8.777093,1604,CL
98,95,6.604354,1604,nonCL
98,100,7.449649,1604,nonCL
98,102,-4.086132,1604,nonCL
98,103,23.681996,1604,nonCL
98,104,-27.869381,1604,nonCL
98,105,13.155957,1604,nonCL
98,106,17.440470,1604,nonCL
98,107,-13.029677,1604,nonCL
95,98,10.976135,1604,nonCL
95,100,18.699300,1604,nonCL
95,102,21.245859,1604,nonCL
95,103,-18.221294,1604,nonCL
95,104,-0.849812,1604,nonCL
95,105,-19.961245,1604,nonCL
95,106,-13.092688,1604,nonCL
95,107,15.515551,1604,nonCL
100,98,10.071247,1604,nonCL
100,95,16.344668,1604,nonCL
100,102,-10.332212,1604,nonCL
100,103,8.749142,1604,nonCL
100,104,12.289406,1604,nonCL
100,105,5.797899,1604,nonCL
100,106,-0.318457,1604,nonCL
100,107,1.825895,1604,nonCL
102,98,4.927488,1604,nonCL
102,95,24.565094,1604,nonCL
102,100,-16.792642,1604,nonCL
102,103,9.962297,1604,nonCL
102,104,-3.360296,1604,nonCL
102,105,17.324721,1604,nonCL
102,106,14.754512,1604,nonCL
102,107,-10.734517,1604,nonCL
103,98,20.001581,1604,nonCL
103,95,-5.854404,1604,nonCL
103,100,9.194674,1604,nonCL
103,102,-5.593922,1604,nonCL
103,104,8.795645,1604,nonCL
103,105,-9.193978,1604,nonCL
103,106,6.156696,1604,nonCL
103,107,6.680683,1604,nonCL
104,98,-24.396914,1604,nonCL
104,95,-3.607115,1604,nonCL
104,100,16.010553,1604,nonCL
104,102,2.199510,1604,nonCL
104,103,8.752205,1604,nonCL
104,105,-7.577933,1604,nonCL
104,106,18.079139,1604,nonCL
104,107,2.423687,1604,nonCL
105,98,7.403405,1604,nonCL
105,95,-14.136537,1604,nonCL
105,100,4.806804,1604,nonCL
105,102,15.971981,1604,nonCL
105,103,-15.920826,1604,nonCL
105,104,2.372846,1604,nonCL
105,106,4.606351,1604,nonCL
105,107,8.451116,1604,nonCL
106,98,8.909299,1604,nonCL
106,95,-9.374747,1604,nonCL
106,100,-2.984789,1604,nonCL
106,102,9.970598,1604,nonCL
106,103,-1.401836,1604,nonCL
106,104,25.423031,1604,nonCL
106,105,6.100974,1604,nonCL
106,107,24.856171,1604,nonCL
107,98,-4.078075,1604,nonCL
107,95,8.819295,1604,nonCL
107,100,-12.687326,1604,nonCL
107,102,-16.086041,1604,nonCL
107,103,11.049727,1604,nonCL
107,104,0.542286,1604,nonCL
107,105,20.847394,1604,nonCL
107,106,17.949126,1604,nonCL
95,100,-5.875280,1605,CL
95,102,19.868880,1605,CL
95,103,8.050102,1605,CL
95,104,-23.177130,1605,CL
95,105,-5.153717,1605,CL
95,106,6.805143,1605,CL
95,107,16.396780,1605,CL
95,108,7.333829,1605,CL
100,95,0.761938,1605,CL
100,102,-11.645829,1605,CL
100,103,23.689460,1605,CL
100,104,10.519571,1605,CL
100,105,-30.607543,1605,CL
100,106,-2.274395,1605,CL
100,107,16.518807,1605,CL
100,108,21.652988,1605,CL
102,95,35.161366,1605,CL
102,100,1.879219,1605,CL
102,103,-20.581235,1605,CL
102,104,32.052884,1605,CL
102,105,6.838759,1605,CL
102,106,26.070374,1605,CL
102,107,-10.278817,1605,CL
102,108,7.134515,1605,CL
103,95,13.871096,1605,CL
103,100,24.608627,1605,CL
103,102,-13.498644,1605,CL
103,104,7.865749,1605,CL
103,105,12.949180,1605,CL
103,106,18.661387,1605,CL
103,107,6.347974,1605,CL
103,108,-15.356436,1605,CL
104,95,-17.556635,1605,CL
104,100,-0.410234,1605,CL
104,102,24.524137,1605,CL
104,103,4.852459,1605,CL
104,105,0.471837,1605,CL
104,106,1.747867,1605,CL
104,107,9.992076,1605,CL
104,108,5.746932,1605,CL
105,95,-6.582364,1605,CL
105,100,-29.127141,1605,CL
105,102,1.158084,1605,CL
105,103,15.882958,1605,CL
105,104,-1.163448,1605,CL
105,106,-5.968938,1605,CL
105,107,22.898032,1605,CL
105,108,28.533510,1605,CL
106,95,6.492821,1605,CL
106,100,4.434501,1605,CL
106,102,9.122136,1605,CL
106,103,7.077756,1605,CL
106,104,-0.366217,1605,CL
106,105,5.087157,1605,CL
106,107,11.548319,1605,CL
106,108,-2.944631,1605,CL
107,95,14.249503,1605,CL
107,100,8.171730,1605,CL
107,102,-2.314634,1605,CL
107,103,-1.432174,1605,CL
107,104,10.641283,1605,CL
107,105,6.035089,1605,CL
107,106,-6.694425,1605,CL
107,108,-6.690626,1605,CL
108,95,2.353043,1605,CL
108,100,17.124337,1605,CL
108,102,17.405588,1605,CL
108,103,-13.295079,1605,CL
108,104,2.882052,1605,CL
108,105,21.018962,1605,CL
108,106,-5.355889,1605,CL
108,107,-5.544302,1605,CL
95,100,11.801322,1605,nonCL
95,102,3.725064,1605,nonCL
95,103,13.143750,1605,nonCL
95,104,-2.798798,1605,nonCL
95,105,-4.796921,1605,nonCL
95,106,-2.910613,1605,nonCL
95,107,22.680007,1605,nonCL
95,108,-1.973754,1605,nonCL
100,95,27.082205,1605,nonCL
100,102,26.766154,1605,nonCL
100,103,26.441413,1605,nonCL
100,104,18.365818,1605,nonCL
100,105,-21.338861,1605,nonCL
100,106,30.860859,1605,nonCL
100,107,-11.078458,1605,nonCL
100,108,17.234866,1605,nonCL
102,95,1.174205,1605,nonCL
102,100,14.076982,1605,nonCL
102,103,-19.654826,1605,nonCL
102,104,16.020270,1605,nonCL
102,105,7.997373,1605,nonCL
102,106,8.557520,1605,nonCL
102,107,-5.616764,1605,nonCL
102,108,1.807584,1605,nonCL
103,95,8.657476,1605,nonCL
103,100,16.656230,1605,nonCL
103,102,-16.014716,1605,nonCL
103,104,5.319411,1605,nonCL
103,105,1.078727,1605,nonCL
103,106,8.209752,1605,nonCL
103,107,6.324522,1605,nonCL
103,108,-9.757746,1605,nonCL
104,95,-2.860089,1605,nonCL
104,100,2.418732,1605,nonCL
104,102,13.231145,1605,nonCL
104,103,5.509985,1605,nonCL
104,105,11.236286,1605,nonCL
104,106,-0.882933,1605,nonCL
104,107,-5.600132,1605,nonCL
104,108,23.043914,1605,nonCL
105,95,-0.969792,1605,nonCL
105,100,-20.476424,1605,nonCL
105,102,19.749431,1605,nonCL
105,103,6.737186,1605,nonCL
105,104,16.260407,1605,nonCL
105,106,37.621206,1605,nonCL
105,107,18.516731,1605,nonCL
105,108,19.165950,1605,nonCL
106,95,-2.447903,1605,nonCL
106,100,13.444400,1605,nonCL
106,102,2.504160,1605,nonCL
106,103,2.752795,1605,nonCL
106,104,-2.868360,1605,nonCL
106,105,15.561654,1605,nonCL
106,107,-1.437490,1605,nonCL
106,108,-7.934564,1605,nonCL
107,95,28.678590,1605,nonCL
107,100,-7.272437,1605,nonCL
107,102,-2.482438,1605,nonCL
107,103,2.835458,1605,nonCL
107,104,9.372257,1605,nonCL
107,105,21.800443,1605,nonCL
107,106,0.955454,1605,nonCL
107,108,17.412939,1605,nonCL
108,95,-11.187489,1605,nonCL
108,100,10.531794,1605,nonCL
108,102,-2.463231,1605,nonCL
108,103,-13.099882,1605,nonCL
108,104,24.268303,1605,nonCL
108,105,12.858554,1605,nonCL
108,106,2.964638,1605,nonCL
108,107,16.438177,1605,nonCL
100,102,-6.996549,1606,CL
100,103,14.124422,1606,CL
100,104,9.602420,1606,CL
100,105,-14.679677,1606,CL
100,106,-10.460503,1606,CL
100,107,24.775118,1606,CL
100,108,10.675246,1606,CL
100,109,-0.223426,1606,CL
102,100,-16.323835,1606,CL
102,103,-1.036895,1606,CL
102,104,18.028140,1606,CL
102,105,-21.738731,1606,CL
102,106,-7.463966,1606,CL
102,107,1.998336,1606,CL
102,108,20.808903,1606,CL
102,109,-17.674504,1606,CL
103,100,10.384681,1606,CL
103,102,7.072543,1606,CL
103,104,-20.512151,1606,CL
103,105,2.226306,1606,CL
103,106,15.405663,1606,CL
103,107,-8.474525,1606,CL
103,108,-11.443196,1606,CL
103,109,18.009526,1606,CL
104,100,6.233622,1606,CL
104,102,17.923185,1606,CL
104,103,-5.913514,1606,CL
104,105,9.523407,1606,CL
104,106,1.009730,1606,CL
104,107,1.989091,1606,CL
104,108,-11.530268,1606,CL
104,109,22.551829,1606,CL
105,100,-13.625272,1606,CL
105,102,-8.315382,1606,CL
105,103,-8.235213,1606,CL
105,104,6.434733,1606,CL
105,106,11.827427,1606,CL
105,107,0.453337,1606,CL
